runnerUri,fullname,time,rank,nationality,nationalityCode,index,ageGroup,gender
20081.olivier.vangulck,Olivier VAN GULCK,28:11:12,64.0,Belgique,BE,,35-39,H
263680.remi.delille,Remi DELILLE,28:13:06,65.0,France,FR,,35-39,H
1410331.anton.dolgov,Anton DOLGOV,28:13:20,66.0,Russie,RU,,45-49,H
395906.stellan.fries,Stellan FRIES,28:16:15,67.0,Suède,SE,,50-54,H
1673561.juanfrancisco.perezvelarde,Juan Francisco PEREZ VELARDE,28:18:54,68.0,Espagne,ES,,45-49,H
533877.brian.buckley,Brian BUCKLEY,28:19:20,69.0,Irlande,IE,,40-44,H
912789.vincent.pelisson,Vincent PELISSON,28:22:20,70.0,France,FR,,20-34,H
1197835.ondrej.pavlu,Ondrej PAVLU,28:23:46,71.0,République tchèque,CZ,,20-34,H
1889535.leivo.sepp,Leivo SEPP,28:29:34,72.0,Estonie,EE,,45-49,H
1878369.emily.hawgood,Emily HAWGOOD,28:36:48,73.0,Zimbabwe,ZW,,20-34,F
1444273.sergey.shelkovoy,Sergey SHELKOVOY,28:40:04,74.0,Pays-Bas,NL,,35-39,H
606878.francesc.caballefabra,Francesc CABALLE FABRA,28:44:03,75.0,Espagne,ES,,35-39,H
1053929.william.weidman,William WEIDMAN,28:48:17,76.0,Etats-Unis,US,,35-39,H
552976.johan.fernandez,Johan FERNANDEZ,28:51:35,77.0,France,FR,,40-44,H
548124.kamil.dabrowski,Kamil DABROWSKI,28:53:16,78.0,Pologne,PL,,20-34,H
230239.bartosz.pardela,Bartosz PARDELA,28:53:19,79.0,Pologne,PL,,35-39,H
427187.stephane.rigoulet,Stephane RIGOULET,28:54:58,80.0,France,FR,,45-49,H
3240053.sebastien.jacquemin,Sébastien JACQUEMIN,28:58:59,81.0,France,FR,,35-39,H
677663.josefrancisco.iglesiasmartin,Jose-Francisco IGLESIAS-MARTIN,29:00:17,82.0,Espagne,ES,,45-49,H
757636.patrick.arce,Patrick ARCE,29:10:13,83.0,France,FR,,35-39,H
1789773.linda.boldane,Linda BOLDANE,29:11:59,84.0,Lettonie,LV,,20-34,F
443804.sebastia.massanetriera,Sebastia MASSANET-RIERA,29:12:48,85.0,Espagne,ES,,35-39,H
1094247.esteve.morenovinas,Esteve MORENO VINAS,29:14:00,86.0,Andorre,AD,,50-54,H
11765.uxue.fraileazpeitia,Uxue FRAILE-AZPEITIA,29:14:02,87.0,Espagne,ES,,45-49,F
1609827.matthis.granet,Matthis GRANET,29:23:39,88.0,France,FR,,20-34,H
181040.vincent.berger,Vincent BERGER,29:29:20,89.0,France,FR,,45-49,H
1500287.janolav.lovdokken,Jan Olav LØVDOKKEN,29:30:11,90.0,Norvège,NO,,20-34,H
912589.anton.kuhberger,Anton KUHBERGER,29:34:27,91.0,Autriche,AT,,45-49,H
1290841.alfontso.etxarri,Alfontso ETXARRI,29:39:26,92.0,Espagne,ES,,50-54,H
474487.kaori.niwa,Kaori NIWA,29:47:25,93.0,Japon,JP,,45-49,F
921765.julien.bourgeois,Julien BOURGEOIS,29:49:42,94.0,France,FR,,35-39,H
500078.daphne.alglaveguibert,Daphne ALGLAVE GUIBERT,29:54:38,95.0,France,FR,,35-39,F
1003058.andy.clark,Andy CLARK,30:00:19,96.0,Nouvelle-Zélande,NZ,,35-39,H
882053.elijah.flenner,Elijah FLENNER,30:02:53,97.0,Etats-Unis,US,,45-49,H
1445053.titus.ablorh,Titus ABLORH,30:09:51,98.0,République tchèque,CZ,,20-34,H
407521.mariusz.gezela,Mariusz GEZELA,30:12:54,99.0,Pologne,PL,,40-44,H
496836.clement.sinqsous,Clément SINQSOUS,30:14:04,100.0,France,FR,,20-34,H
37084.emil.soderlund,Emil SODERLUND,30:15:49,101.0,Finlande,FI,,45-49,H
945795.mirko.fioretti,Mirko FIORETTI,30:23:20,102.0,Italie,IT,,20-34,H
592154.guillaume.laugerotte,Guillaume LAUGEROTTE,30:23:35,103.0,France,FR,,35-39,H
1304597.raul.barriocanalmancera,Raul BARRIOCANAL MANCERA,30:24:30,104.0,Espagne,ES,,45-49,H
994249.manuel.myotteduquet,Manuel MYOTTE-DUQUET,30:28:56,105.0,France,FR,,35-39,H
631293.audrey.bassac,Audrey BASSAC,30:33:49,106.0,France,FR,,20-34,F
1655671.flo.muller,Flo MULLER,30:34:39,107.0,Allemagne,DE,,40-44,H
532508.molly.bazilchuk,Molly BAZILCHUK,30:35:44,108.0,Norvège,NO,,20-34,F
1852289.velibor.jovanovic,Velibor JOVANOVIĆ,30:36:30,109.0,Slovénie,SI,,40-44,H
671323.anthony.breneol,Anthony BRENEOL,30:36:56,110.0,France,FR,,20-34,H
565603.pierre.meslet,Pierre MESLET,30:38:39,111.0,France,FR,,35-39,H
528142.sebastien.lamoot,Sebastien LAMOOT,30:39:03,112.0,France,FR,,40-44,H
137187.nathan.moody,Nathan MOODY,30:42:38,113.0,Etats-Unis,US,,45-49,H
110328.bruno.mazzucchelli,Bruno MAZZUCCHELLI,30:43:55,114.0,France,FR,,40-44,H
26006.yann.theodin,Yann THEODIN,30:46:16,115.0,France,FR,,45-49,H
2474843.segismundo.garciadeparedesperez,Segismundo GARCÍA DE PAREDES PÉREZ,30:48:12,116.0,Espagne,ES,,40-44,H
640202.boris.leguy,Boris LEGUY,30:48:55,117.0,France,FR,,35-39,H
9018.yann.guillerm,Yann GUILLERM,30:57:40,118.0,France,FR,,40-44,H
4240834.piero.toffoli,Piero TOFFOLI,31:02:07,119.0,Italie,IT,,55-59,H
1578325.joe.oleary,Joe O LEARY,31:02:10,120.0,Irlande,IE,,45-49,H
444352.laurent.schram,Laurent SCHRAM,31:04:16,121.0,France,FR,,45-49,H
468582.mattia.depaoli,Mattia DEPAOLI,31:11:18,122.0,Italie,IT,,35-39,H
2369757.krzysztof.buchowicz,Krzysztof BUCHOWICZ,31:12:24,123.0,Pologne,PL,,45-49,H
231792.karoly.csaki,Károly CSÁKI,31:16:52,124.0,Roumanie,RO,,40-44,H
677443.dany.schulthess,Dany SCHULTHESS,31:18:06,125.0,Suisse,CH,,45-49,H
45977.dominik.erne,Dominik ERNE,31:18:08,126.0,Suisse,CH,,40-44,H
371179.fabien.carpentier,Fabien CARPENTIER,31:24:18,127.0,France,FR,,40-44,H
510669.shaun.stewart,Shaun STEWART,31:24:38,128.0,Irlande,IE,,35-39,H
1070577.gavin.byrne,Gavin BYRNE,31:24:39,129.0,Irlande,IE,,20-34,H
1486531.alberto.gonzalez,Alberto GONZALEZ,31:25:06,130.0,Espagne,ES,,40-44,H
666522.florian.sourdin,Florian SOURDIN,31:25:22,131.0,France,FR,,20-34,H
837216.mads.eriksen,Mads ERIKSEN,31:26:07,132.0,Danemark,DK,,20-34,H
874791.mariasilvina.perez,Maria Silvina PEREZ,31:27:19,133.0,Argentine,AR,,40-44,F
519578.julien.senechal,Julien SENECHAL,31:27:36,134.0,France,FR,,35-39,H
269590.jeanbaptiste.bouffaud,Jean-Baptiste BOUFFAUD,31:28:01,135.0,France,FR,,45-49,H
487189.joao.borges,Joao BORGES,31:28:10,136.0,Portugal,PT,,40-44,H
11457.olivier.savoy,Olivier SAVOY,31:30:06,137.0,France,FR,,40-44,H
587397.alvaro.santanagabas,Alvaro SANTANA-GABAS,31:40:06,138.0,Espagne,ES,,20-34,H
838856.alexander.fessler,Alexander FESSLER,31:42:01,139.0,Allemagne,DE,,45-49,H
366282.cedric.defawes,Cedric DEFAWES,31:48:51,140.0,Belgique,BE,,40-44,H
1440485.daniel.issing,Daniel ISSING,31:49:43,141.0,Allemagne,DE,,20-34,H
1333245.clement.vigier,Clement VIGIER,31:49:48,142.0,France,FR,,20-34,H
448430.simon.michellier,Simon MICHELLIER,31:50:50,143.0,France,FR,,35-39,H
1615697.christian.sciarretta,Christian SCIARRETTA,31:53:56,144.0,Italie,IT,,45-49,H
2212169.filippo.caon,Filippo CAON,31:54:12,145.0,Italie,IT,,20-34,H
19982.peter.lestak,Peter LESTAK,31:54:51,146.0,Slovaquie,SK,,50-54,H
1618709.syriac.bejaoui,Syriac BEJAOUI,31:56:11,147.0,France,FR,,45-49,H
84377.josselin.gorce,Josselin GORCE,31:59:01,148.0,France,FR,,35-39,H
730346.matteo.bernardi,Matteo BERNARDI,32:01:05,149.0,Italie,IT,,40-44,H
654698.ludovic.fourtanier,Ludovic FOURTANIER,32:01:06,150.0,France,FR,,45-49,H
851837.damian.salvadorartola,Damian SALVADOR-ARTOLA,32:01:59,151.0,Espagne,ES,,50-54,H
439140.alexandre.laugerotte,Alexandre LAUGEROTTE,32:02:17,152.0,France,FR,,35-39,H
236510.benoit.holzerny,Benoit HOLZERNY,32:04:39,153.0,France,FR,,40-44,H
336000.arnaud.gallay,Arnaud GALLAY,32:06:10,154.0,France,FR,,20-34,H
658120.daniel.moldoveanu,Daniel MOLDOVEANU,32:11:15,155.0,Suisse,CH,,35-39,H
830156.claire.heslop,Claire HESLOP,32:12:48,156.0,Canada,CA,,40-44,F
581087.nicolas.bouchet,Nicolas BOUCHET,32:14:25,157.0,France,FR,,45-49,H
193666.maija.oravamaki,Maija ORAVAMAKI,32:15:22,158.0,Finlande,FI,,45-49,F
150942.ivan.dimitrov,Ivan DIMITROV,32:15:59,159.0,Bulgarie,BG,,40-44,H
75943.enric.carrerasdorca,Enric CARRERAS-DORCA,32:17:00,160.0,Espagne,ES,,40-44,H
758187.pierre.leclainche,Pierre LE CLAINCHE,32:18:28,161.0,France,FR,,35-39,H
1024455.robert.wiedekind,Robert WIEDEKIND,32:21:32,162.0,Allemagne,DE,,35-39,H
986103.sebastien.jouglar,Sebastien JOUGLAR,32:24:23,163.0,France,FR,,40-44,H
491936.simon.nihoul,Simon NIHOUL,32:24:51,164.0,France,FR,,20-34,H
216899.enrique.barberdomenech,Enrique BARBER DOMENECH,32:25:11,165.0,Espagne,ES,,50-54,H
1380089.monique.vandenboogaart,Monique VAN DEN BOOGAART,32:28:35,166.0,Pays-Bas,NL,,20-34,F
279567.greg.nieuwenhuys,Greg NIEUWENHUYS,32:29:05,167.0,Pays-Bas,NL,,40-44,H
70849.gregor.hain,Gregor HAIN,32:34:14,168.0,Autriche,AT,,20-34,H
553474.mikael.grezes,Mikael GREZES,32:37:38,169.0,France,FR,,35-39,H
325475.anthony.grillot,Anthony GRILLOT,32:38:28,170.0,France,FR,,20-34,H
289308.nicola.pizzorni,Nicola PIZZORNI,32:41:27,171.0,Italie,IT,,35-39,H
1803009.jimmy.lefeuvre,Jimmy LEFEUVRE,32:42:33,172.0,France,FR,,35-39,H
567736.sebastian.szotowicz,Sebastian SZOTOWICZ,32:44:06,173.0,Pologne,PL,,40-44,H
1182041.vincent.tenret,Vincent TENRET,32:45:01,174.0,France,FR,,20-34,H
1066957.florent.berthaut,Florent BERTHAUT,32:45:56,175.0,France,FR,,20-34,H
987095.martin.grill,Martin GRILL,32:49:49,176.0,Allemagne,DE,,35-39,H
495768.milos.halecka,Milos HALECKA,32:50:05,177.0,Slovaquie,SK,,40-44,H
126231.daniel.simongracia,Daniel SIMON GRACIA,32:52:22,178.0,Espagne,ES,,40-44,H
725568.sebastien.gigot,Sebastien GIGOT,32:56:00,179.0,France,FR,,45-49,H
431325.pierre.bourgoin,Pierre BOURGOIN,33:01:06,180.0,France,FR,,20-34,H
510290.jo.meek,Jo MEEK,33:03:00,181.0,Royaume-Uni,GB,,40-44,F
271928.toni.domingoluis,Toni DOMINGO LUIS,33:05:07,182.0,Espagne,ES,,35-39,H
45749.juha.jumisko,Juha JUMISKO,33:06:36,183.0,Finlande,FI,,40-44,H
749736.senne.deschouwer,Senne DE SCHOUWER,33:08:13,184.0,Belgique,BE,,20-34,H
262300.benny.keuppens,Benny KEUPPENS,33:08:14,185.0,Belgique,BE,,40-44,H
203570.nicki.mcpeak,Nicki MCPEAK,33:09:26,186.0,Royaume-Uni,GB,,45-49,H
520997.yohann.vachelard,Yohann VACHELARD,33:09:43,187.0,France,FR,,40-44,H
2176563.jeanmichel.grognux,Jean-Michel GROGNUX,33:10:31,188.0,France,FR,,45-49,H
2105913.tom.sawyer,Tom SAWYER,33:11:50,189.0,Royaume-Uni,GB,,40-44,H
387599.david.niblack,David NIBLACK,33:17:29,190.0,Etats-Unis,US,,40-44,H
7479.jose.miguel,Jose MIGUEL,33:19:39,191.0,France,FR,,50-54,H
321131.benjamin.karli,Benjamin KARLI,33:22:40,192.0,Suisse,CH,,35-39,H
292065.pablo.ureta,Pablo URETA,33:23:41,193.0,Argentine,AR,,40-44,H
419768.francois.pellan,François PELLAN,33:25:51,194.0,France,FR,,40-44,H
429290.arjan.vanbinsbergen,Arjan VAN BINSBERGEN,33:27:28,195.0,Pays-Bas,NL,,45-49,H
1157897.claire.bannwarth,Claire BANNWARTH,33:31:55,196.0,France,FR,,20-34,F
980981.sebastien.vignes,Sébastien VIGNES,33:32:37,197.0,France,FR,,35-39,H
8948.teddy.mansiat,Teddy MANSIAT,33:32:55,198.0,France,FR,,40-44,H
393932.oscar.matellanes,Oscar MATELLANES,33:35:53,199.0,Espagne,ES,,45-49,H
835066.kurt.deleu,Kurt DELEU,33:35:55,200.0,Belgique,BE,,50-54,H
306266.rodolphe.bignot,Rodolphe BIGNOT,33:39:48,201.0,France,FR,,35-39,H
386815.david.leleu,David LELEU,33:40:04,202.0,France,FR,,50-54,H
41959.etienne.zurfluh,Etienne ZURFLUH,33:40:28,203.0,France,FR,,45-49,H
590882.jon.baguley,Jon BAGULEY,33:41:42,204.0,Royaume-Uni,GB,,35-39,H
406211.jordi.delgadosanglas,Jordi DELGADO SANGLAS,33:42:32,205.0,Espagne,ES,,35-39,H
1581593.yann.morello,Yann MORELLO,33:47:30,206.0,France,FR,,20-34,H
1800075.thomas.posty,Thomas POSTY,33:47:44,207.0,France,FR,,40-44,H
604808.aleix.mallofreabante,Aleix MALLOFRE ABANTE,33:48:32,208.0,Espagne,ES,,35-39,H
344468.pierre.tramier,Pierre TRAMIER,33:48:59,209.0,France,FR,,20-34,H
639886.pascal.leffondre,Pascal LEFFONDRE,33:49:13,210.0,France,FR,,45-49,H
421126.florian.huber,Florian HUBER,33:50:27,211.0,Autriche,AT,,35-39,H
590258.jules.freund,Jules FREUND,33:50:35,212.0,France,FR,,20-34,H
856411.yoann.bouriel,Yoann BOURIEL,33:52:15,213.0,France,FR,,35-39,H
448323.francesco.saviozzi,Francesco SAVIOZZI,33:52:31,214.0,Italie,IT,,40-44,H
1157625.iaroslav.vedmid,Iaroslav VEDMID,33:54:30,215.0,Ukraine,UA,,40-44,H
1065837.grzegorz.mojta,Grzegorz MOJTA,33:55:15,216.0,Pologne,PL,,40-44,H
480486.vincent.bouvier,Vincent BOUVIER,33:57:25,217.0,France,FR,,35-39,H
116579.regis.marchand,Regis MARCHAND,33:57:53,218.0,France,FR,,50-54,H
758313.jerome.germain,Jérôme GERMAIN,34:00:34,219.0,France,FR,,40-44,H
656118.sebastien.pineau,Sebastien PINEAU,34:02:12,220.0,France,FR,,45-49,H
3091969.cameron.winters,Cameron WINTERS,34:02:19,221.0,Etats-Unis,US,,45-49,H
108686.fabien.felli,Fabien FELLI,34:04:09,222.0,France,FR,,45-49,H
836516.gerald.coste,Gerald COSTE,34:08:34,223.0,France,FR,,45-49,H
40288.wilfried.schneider,Wilfried SCHNEIDER,34:08:41,224.0,France,FR,,40-44,H
936209.samuel.bonne,Samuel BONNE,34:08:44,225.0,France,FR,,40-44,H
74545.frederic.dauch,Frederic DAUCH,34:08:46,226.0,France,FR,,45-49,H
314006.patrice.nalet,Patrice NALET,34:08:49,227.0,France,FR,,40-44,H
815293.spyros.nikolouzos,Spyros NIKOLOUZOS,34:11:47,228.0,Grèce,GR,,20-34,H
495723.roel.bruylandt,Roel BRUYLANDT,34:11:59,229.0,Belgique,BE,,45-49,H
342815.simon.rutherford,Simon RUTHERFORD,34:12:07,230.0,Royaume-Uni,GB,,40-44,H
947655.romain.sauvage,Romain SAUVAGE,34:15:17,231.0,France,FR,,20-34,H
2151297.martin.michaudet,Martin MICHAUDET,34:15:18,232.0,France,FR,,35-39,H
984799.paul.clement,Paul CLEMENT,34:15:19,233.0,France,FR,,20-34,H
590242.guillaume.arriat,Guillaume ARRIAT,34:16:24,234.0,France,FR,,45-49,H
332374.emmanuel.letranchant,Emmanuel LE TRANCHANT,34:16:25,235.0,France,FR,,50-54,H
244308.sylvain.gros,Sylvain GROS,34:16:43,236.0,France,FR,,40-44,H
57556.fabrizio.gnuffi,Fabrizio GNUFFI,34:21:03,237.0,Italie,IT,,40-44,H
433725.jeremie.balletbaz,Jeremie BALLET-BAZ,34:22:09,238.0,France,FR,,35-39,H
588389.gianluca.barbiero,Gianluca BARBIERO,34:22:27,239.0,Italie,IT,,35-39,H
460527.gael.ninot,Gaël NINOT,34:22:39,240.0,France,FR,,40-44,H
4204402.arnaud.germain,Arnaud GERMAIN,34:22:46,241.0,France,FR,,45-49,H
541983.simone.tucci,Simone TUCCI,34:23:07,242.0,Italie,IT,,40-44,H
584287.nicolas.abbal,Nicolas ABBAL,34:23:56,243.0,France,FR,,35-39,H
415493.laurentiu.vezentan,Laurentiu VEZENTAN,34:25:21,244.0,Roumanie,RO,,50-54,H
269792.florence.guedon,Florence GUEDON,34:25:44,245.0,France,FR,,50-54,F
742608.luis.molinahurtado,Luis MOLINA HURTADO,34:26:16,246.0,Espagne,ES,,45-49,H
238816.pierreadrien.lods,Pierre-Adrien LODS,34:26:41,247.0,France,FR,,35-39,H
923381.laura.trentani,Laura TRENTANI,34:27:21,248.0,Italie,IT,,45-49,F
181114.brice.londiche,Brice LONDICHE,34:30:42,249.0,France,FR,,40-44,H
479924.tomasz.moskalik,Tomasz MOSKALIK,34:30:45,250.0,Pologne,PL,,40-44,H
3309613.roberto.alonso,Roberto ALONSO,34:33:58,251.0,Espagne,ES,,35-39,H
878323.sergio.turullserratosa,Sergio TURULL-SERRATOSA,34:34:49,252.0,Espagne,ES,,20-34,H
729811.thomas.gaillard,Thomas GAILLARD,34:35:09,253.0,France,FR,,35-39,H
323258.tomasz.niezgodka,Tomasz NIEZGÓDKA,34:35:24,254.0,Pologne,PL,,50-54,H
983067.eduard.petrov,Eduard PETROV,34:35:51,255.0,Roumanie,RO,,40-44,H
40210.yannick.durand,Yannick DURAND,34:37:43,256.0,France,FR,,45-49,H
598916.alain.michel,Alain MICHEL,34:39:44,257.0,France,FR,,45-49,H
339680.hugo.guerret,Hugo GUERRET,34:41:40,258.0,France,FR,,20-34,H
1434547.hector.fuentesrivera,Hector FUENTES RIVERA,34:43:39,259.0,Salvador,SV,,40-44,H
1485305.jeanfrancois.breluzeau,Jean Francois BRELUZEAU,34:45:26,260.0,France,FR,,50-54,H
62926.geza.oszaczki,Geza OSZACZKI,34:45:51,261.0,Hongrie,HU,,40-44,H
1186441.enrique.villanuevaheimann,Enrique VILLANUEVA HEIMANN,34:47:02,262.0,Espagne,ES,,45-49,H
548379.marcin.sikorski,Marcin SIKORSKI,34:51:30,263.0,Pologne,PL,,40-44,H
551987.gregory.oger,Gregory OGER,34:52:02,264.0,France,FR,,35-39,H
109415.silvestro.sciamanna,Silvestro SCIAMANNA,34:52:52,265.0,Italie,IT,,50-54,H
28024.francois.plagnol,Francois PLAGNOL,34:54:57,266.0,France,FR,,40-44,H
979213.gilles.devevey,Gilles DE VEVEY,34:56:25,267.0,Suisse,CH,,35-39,H
485157.thomas.ramoussin,Thomas RAMOUSSIN,34:56:29,268.0,France,FR,,35-39,H
520100.laurent.aycaguer,Laurent AYCAGUER,34:57:06,269.0,France,FR,,35-39,H
1035349.carlos.arauzo,Carlos ARAUZO,34:58:23,270.0,Espagne,ES,,45-49,H
388946.bertrand.sahuc,Bertrand SAHUC,34:58:44,271.0,France,FR,,40-44,H
61397.mike.gold,Mike GOLD,35:01:00,272.0,Allemagne,DE,,45-49,H
1310433.marco.scheibe,Marco SCHEIBE,35:01:50,273.0,Allemagne,DE,,35-39,H
4470989.pierreyves.briand,Pierre-Yves BRIAND,35:03:42,274.0,France,FR,,40-44,H
458680.loic.bourgain,Loic BOURGAIN,35:04:21,275.0,France,FR,,35-39,H
62917.adam.hetmanski,Adam HETMANSKI,35:06:32,276.0,Allemagne,DE,,50-54,H
2616349.david.phillips,David PHILLIPS,35:06:34,277.0,Royaume-Uni,GB,,40-44,H
1697277.emmanuel.roche,Emmanuel ROCHE,35:09:49,278.0,France,FR,,45-49,H
1979451.david.lianocapel,David LIAÑO CAPEL,35:11:09,279.0,Espagne,ES,,35-39,H
43864.joris.benoist,Joris BENOIST,35:11:19,280.0,France,FR,,20-34,H
163556.ludovic.dekesling,Ludovic DE KESLING,35:11:40,281.0,France,FR,,45-49,H
2202.jamil.coury,Jamil COURY,35:15:02,282.0,Etats-Unis,US,,35-39,H
1000.gaetan.plantefeve,Gaëtan PLANTEFEVE,35:19:15,283.0,France,FR,,50-54,H
178299.arnaud.lacroix,Arnaud LACROIX,35:21:44,284.0,France,FR,,35-39,H
673493.mattia.parolari,Mattia PAROLARI,35:22:04,285.0,Italie,IT,,35-39,H
141057.antoine.bouchetoux,Antoine BOUCHETOUX,35:23:56,286.0,France,FR,,45-49,H
150902.michael.delpeyrou,Michael DELPEYROU,35:24:05,287.0,France,FR,,45-49,H
116647.thierry.chalandre,Thierry CHALANDRE,35:25:56,288.0,France,FR,,40-44,H
133813.olivier.gavaland,Olivier GAVALAND,35:26:20,289.0,France,FR,,50-54,H
1013579.kevin.jansen,Kevin JANSEN,35:31:23,290.0,Canada,CA,,20-34,H
347778.olivier.crouvizier,Olivier CROUVIZIER,35:31:55,291.0,France,FR,,20-34,H
208414.hector.granadovillace,Hector GRANADO VILLACE,35:32:21,292.0,Espagne,ES,,40-44,H
,Anonymous,35:32:27,293.0,Espagne,ES,,50-54,H
