runnerUri,fullname,time,rank,nationality,nationalityCode,index,ageGroup,gender
772000.jorge.cruzbravo,Jorge CRUZ BRAVO,29:16:54,91.0,Mexique,MX,,40-44,H
,Anonymous,29:18:06,92.0,France,FR,,40-44,H
1455633.junfeng.li,Junfeng LI,29:19:04,93.0,Chine,CN,,35-39,H
475806.johannes.stimpfle,Johannes STIMPFLE,29:19:12,94.0,Allemagne,DE,,20-34,H
196135.pierre.gapihan,Pierre GAPIHAN,29:22:26,95.0,France,FR,,20-34,H
396154.takashi.doi,Takashi DOI,29:23:16,96.0,Japon,JP,,35-39,H
687980.charlie.butcher,Charlie BUTCHER,29:25:46,97.0,Royaume-Uni,GB,,35-39,H
1167321.yunhui.yu,Yunhui YU,29:31:11,98.0,Chine,CN,,45-49,H
653242.antoine.miel,Antoine MIEL,29:31:16,99.0,France,FR,,35-39,H
742238.naoyoshi.hanaoka,Naoyoshi HANAOKA,29:32:14,100.0,Japon,JP,,45-49,H
547882.jacek.swiderek,Jacek SWIDEREK,29:35:04,101.0,Pologne,PL,,40-44,H
480533.guillaume.bourgeteau,Guillaume BOURGETEAU,29:35:14,102.0,France,FR,,45-49,H
72373.elisabet.margeirsdottir,Elisabet MARGEIRSDOTTIR,29:37:23,103.0,Islande,IS,,20-34,F
813224.sam.heward,Sam HEWARD,29:39:54,104.0,Royaume-Uni,GB,,20-34,H
386082.nicolas.pennequin,Nicolas PENNEQUIN,29:44:35,105.0,France,FR,,35-39,H
19.david.wamster,David WAMSTER,29:47:59,106.0,France,FR,,40-44,H
210655.ivan.monteslombao,Ivan MONTES LOMBAO,29:49:45,107.0,Espagne,ES,,20-34,H
577154.cordis.hall,Cordis HALL,29:51:13,108.0,Etats-Unis,US,,20-34,H
421236.julien.bonnard,Julien BONNARD,29:51:55,109.0,France,FR,,40-44,H
267355.erik.elezovic,Erik ELEZOVIC,29:57:21,110.0,Slovénie,SI,,40-44,H
193666.maija.oravamaki,Maija ORAVAMAKI,30:03:37,111.0,Finlande,FI,,45-49,F
1061631.giulia.vinco,Giulia VINCO,30:03:37,111.0,Italie,IT,,20-34,F
1776937.nuno.santos,Nuno SANTOS,30:08:57,113.0,Royaume-Uni,GB,,45-49,H
356155.jorge.alvarezgonzalez,Jorge ALVAREZ-GONZALEZ,30:10:21,114.0,Espagne,ES,,45-49,H
1066073.xavier.berruel,Xavier BERRUEL,30:10:22,115.0,Canada,CA,,45-49,H
1498097.kyle.greig,Kyle GREIG,30:14:55,116.0,Royaume-Uni,GB,,20-34,H
20958.daniele.fornoni,Daniele FORNONI,30:17:21,117.0,Italie,IT,,50-54,H
324344.olivier.cachard,Olivier CACHARD,30:18:10,118.0,France,FR,,50-54,H
150053.howard.norton,Howard NORTON,30:18:32,119.0,Australie,AU,,55-59,H
1188029.naomi.brand,Naomi BRAND,30:19:48,120.0,Afrique du Sud,ZA,,20-34,F
1964945.anthony.levesque,Anthony LEVESQUE,30:20:20,121.0,France,FR,,40-44,H
671286.pascal.rebeyrotte,Pascal REBEYROTTE,30:20:33,122.0,France,FR,,20-34,H
619805.javi.aparicio,Javi APARICIO,30:22:40,123.0,Espagne,ES,,35-39,H
34736.olivier.morin,Olivier MORIN,30:26:59,124.0,France,FR,,40-44,H
2708.tsuyoshi.kaburaki,Tsuyoshi KABURAKI,30:30:21,125.0,Japon,JP,,50-54,H
376285.domingo.ruizvelez,Domingo RUIZ VELEZ,30:31:19,126.0,Espagne,ES,,45-49,H
200001.yulia.baykova,Yulia BAYKOVA,30:33:58,127.0,Russie,RU,,35-39,F
,Anonymous,30:35:07,128.0,Finlande,FI,,35-39,H
619521.loren.baker,Loren BAKER,30:36:45,129.0,Etats-Unis,US,,20-34,H
199231.jeanmarc.laving,Jean-Marc LAVING,30:42:35,130.0,France,FR,,40-44,H
383227.carlos.vicente,Carlos VICENTE,30:43:07,131.0,Espagne,ES,,45-49,H
444321.thomas.roze,Thomas ROZE,30:43:23,132.0,France,FR,,20-34,H
155189.michal.frankowski,Michal FRANKOWSKI,30:44:07,133.0,Pologne,PL,,35-39,H
1011575.pavel.kirillov,Pavel KIRILLOV,30:45:14,134.0,Russie,RU,,35-39,H
12625.leonardo.diogo,Leonardo DIOGO,30:46:42,135.0,Portugal,PT,,50-54,H
6384604.dan.barger,Dan BARGER,30:47:00,136.0,Etats-Unis,US,,45-49,H
684512.lukasz.zarecki,Lukasz ZARECKI,30:47:07,137.0,Pologne,PL,,20-34,H
329320.christophe.clerc,Christophe CLERC,30:47:12,138.0,France,FR,,40-44,H
729118.aitor.perezbergado,Aitor PEREZ BERGADO,30:48:55,139.0,Espagne,ES,,20-34,H
11514.patrice.pajean,Patrice PAJEAN,30:50:05,140.0,France,FR,,45-49,H
366230.antoine.biard,Antoine BIARD,30:51:28,141.0,France,FR,,20-34,H
813211.matthew.chataway,Matthew CHATAWAY,30:57:00,142.0,Royaume-Uni,GB,,35-39,H
76411.pascal.bessin,Pascal BESSIN,31:05:48,143.0,France,FR,,50-54,H
10734.juliette.blanchet,Juliette BLANCHET,31:06:26,144.0,France,FR,,40-44,F
1968091.dominic.jones,Dominic JONES,31:08:06,145.0,Royaume-Uni,GB,,35-39,H
1678257.liu.folok,Fo Lok LIU (Liu FO LOK),31:13:52,146.0,"Hong Kong, Chine",HK,,20-34,H
324362.sabrina.cachard,Sabrina CACHARD,31:23:30,147.0,France,FR,,45-49,F
1187007.mario.fonseca,Mario FONSECA,31:24:50,148.0,Portugal,PT,,35-39,H
1162461.nicolae.alexandru,Nicolae ALEXANDRU,31:27:11,149.0,Roumanie,RO,,40-44,H
2257061.ugurvahtettin.aydin,Ugur Vahtettin AYDIN,31:28:37,150.0,Turquie,TR,,40-44,H
492262.andreas.pettersson,Andreas PETTERSSON,31:28:54,151.0,Suède,SE,,40-44,H
321186.sandro.jermann,Sandro JERMANN,31:29:24,152.0,Suisse,CH,,20-34,H
970937.nicholas.marmet,Nicholas MARMET,31:30:53,153.0,Etats-Unis,US,,20-34,H
922829.fernando.cancelobarbeito,Fernando CANCELO-BARBEITO,31:30:57,154.0,Espagne,ES,,45-49,H
4455628.kellie.angel,Kellie ANGEL,31:31:01,155.0,Australie,AU,,20-34,F
957929.teishu.kohata,Teishu KOHATA,31:32:13,156.0,Japon,JP,,40-44,H
808293.stephen.redfern,Stephen REDFERN,31:32:21,157.0,Australie,AU,,45-49,H
1005823.robin.davies,Robin DAVIES,31:35:49,158.0,Royaume-Uni,GB,,20-34,H
42488.nicolas.desbos,Nicolas DESBOS,31:37:23,159.0,France,FR,,45-49,H
139895.sebastien.goudard,Sebastien GOUDARD,31:37:24,160.0,France,FR,,35-39,H
335987.julien.damesin,Julien DAMESIN,31:38:09,161.0,France,FR,,40-44,H
39273.merile.robert,Merile ROBERT,31:38:48,162.0,France,FR,,45-49,H
1071755.marco.bonfante,Marco BONFANTE,31:40:31,163.0,Italie,IT,,20-34,H
20411.julien.deleze,Julien DELEZE,31:41:59,164.0,Suisse,CH,,35-39,H
473793.cedric.mermet,Cédric MERMET,31:44:28,165.0,France,FR,,40-44,H
10237.mimmi.kotka,Mimmi KOTKA,31:46:21,166.0,Suède,SE,,35-39,F
383870.martin.malherbe,Martin MALHERBE,31:46:53,167.0,Afrique du Sud,ZA,,40-44,H
5261585.sylvaine.cussot,Sylvaine CUSSOT,31:48:10,168.0,France,FR,,35-39,F
67520.janko.schloeffel,Janko SCHLOEFFEL,31:48:13,169.0,Allemagne,DE,,55-59,H
973941.paolo.capraro,Paolo CAPRARO,31:50:46,170.0,Italie,IT,,40-44,H
41948.olivier.salom,Olivier SALOM,31:51:52,171.0,France,FR,,50-54,H
420221.cesar.duarte,Cesar DUARTE,31:52:10,172.0,Portugal,PT,,20-34,H
508021.tomasz.pawlowski,Tomasz PAWLOWSKI,31:52:30,173.0,Pologne,PL,,40-44,H
,Anonymous,31:58:09,174.0,Espagne,ES,,60-64,H
623291.alberto.farioli,Alberto FARIOLI,32:02:28,175.0,Italie,IT,,45-49,H
829909.tim.woodier,Tim WOODIER,32:04:08,176.0,Royaume-Uni,GB,,35-39,H
419989.helder.silva,Helder SILVA,32:04:09,177.0,Portugal,PT,,40-44,H
449654.david.harvey,David HARVEY,32:05:18,178.0,Royaume-Uni,GB,,35-39,H
970895.steven.saunders,Steven SAUNDERS,32:13:59,179.0,Royaume-Uni,GB,,35-39,H
1071811.olivier.demange,Olivier DEMANGE,32:15:17,180.0,France,FR,,20-34,H
703240.sebastien.mievre,Sebastien MIEVRE,32:17:30,181.0,France,FR,,45-49,H
191967.susana.simoes,Susana SIMOES,32:21:59,182.0,Portugal,PT,,45-49,F
535419.haifeng.li,Haifeng LI,32:22:59,183.0,Chine,CN,,40-44,H
316366.xavier.boas,Xavier BOAS,32:25:18,184.0,France,FR,,35-39,H
4676.sally.mcrae,Sally MCRAE,32:27:06,185.0,Etats-Unis,US,,40-44,F
905181.mika.leppala,Mika LEPPÄLÄ,32:28:11,186.0,Finlande,FI,,35-39,H
338847.cyril.damouta,Cyril DA MOUTA,32:28:26,187.0,France,FR,,20-34,H
306004.nicolas.gry,Nicolas GRY,32:31:06,188.0,France,FR,,40-44,H
356110.jordi.vilaariza,Jordi VILA-ARIZA,32:33:39,189.0,Espagne,ES,,20-34,H
804512.marti.lazaro,Marti LAZARO,32:33:42,190.0,Espagne,ES,,20-34,H
411992.victor.iglesiaslobato,Victor IGLESIAS-LOBATO,32:36:43,191.0,Espagne,ES,,50-54,H
919033.liping.zheng,Liping ZHENG,32:38:00,192.0,Chine,CN,,40-44,F
246400.matthieu.bardotbrard,Matthieu BARDOT BRARD,32:39:36,193.0,France,FR,,20-34,H
561639.teemu.saranpaa,Teemu SARANPÄÄ,32:40:56,194.0,Finlande,FI,,40-44,H
321131.benjamin.karli,Benjamin KARLI,32:43:13,195.0,Suisse,CH,,35-39,H
116820.xavier.darrieutort,Xavier DARRIEUTORT,32:47:01,196.0,France,FR,,40-44,H
771647.alexandre.ly,Alexandre LY,32:49:38,197.0,France,FR,,35-39,H
542535.zoran.kurdija,Zoran KURDIJA,32:49:50,198.0,Croatie,HR,,50-54,H
906339.emmanuel.godefroid,Emmanuel GODEFROID,32:49:55,199.0,Belgique,BE,,40-44,H
930533.philipp.witibschlager,Philipp WITIBSCHLAGER,32:50:06,200.0,Autriche,AT,,20-34,H
1445053.titus.ablorh,Titus ABLORH,32:51:00,201.0,République tchèque,CZ,,20-34,H
446319.alessandra.boifava,Alessandra BOIFAVA,32:51:59,202.0,Italie,IT,,40-44,F
132324.brian.mullins,Brian MULLINS,32:52:04,203.0,Irlande,IE,,35-39,H
559564.joseantonio.azorinmolina,Jose Antonio AZORIN MOLINA,32:52:57,204.0,Espagne,ES,,40-44,H
1104259.jason.robinson,Jason ROBINSON,32:53:00,205.0,Royaume-Uni,GB,,50-54,H
2245247.jason.nicolai,Jason NICOLAI,32:53:00,205.0,Canada,CA,,35-39,H
552258.justin.kent,Justin KENT,32:53:01,207.0,Etats-Unis,US,,50-54,H
1991151.simon.castrowooldridge,Simon CASTRO-WOOLDRIDGE,32:53:03,208.0,Royaume-Uni,GB,,40-44,H
725583.florian.michenet,Florian MICHENET,32:54:55,209.0,France,FR,,20-34,H
1003479.sacha.croset,Sacha CROSET,32:54:58,210.0,Suisse,CH,,20-34,H
75932.benoit.poupinet,Benoit POUPINET,32:56:34,211.0,France,FR,,50-54,H
356249.damien.longet,Damien LONGET,32:56:45,212.0,France,FR,,35-39,H
346032.yukako.takashima,Yukako TAKASHIMA,33:00:41,213.0,Japon,JP,,45-49,F
520012.emmanuel.viltrouve,Emmanuel VILTROUVE,33:11:15,214.0,France,FR,,20-34,H
604808.aleix.mallofreabante,Aleix MALLOFRE ABANTE,33:12:26,215.0,Espagne,ES,,20-34,H
13386.jordi.uromompel,Jordi URO MOMPEL,33:14:57,216.0,Espagne,ES,,35-39,H
869482.yusuke.inanaga,Yusuke INANAGA,33:15:05,217.0,Japon,JP,,50-54,H
431497.fabien.cousin,Fabien COUSIN,33:18:26,218.0,France,FR,,40-44,H
161081.eva.belles,Eva BELLES,33:21:09,219.0,Espagne,ES,,45-49,F
750981.darryn.patterson,Darryn PATTERSON,33:23:27,220.0,Afrique du Sud,ZA,,20-34,H
429290.arjan.vanbinsbergen,Arjan VAN BINSBERGEN,33:25:40,221.0,Pays-Bas,NL,,45-49,H
281820.etienne.bourdon,Etienne BOURDON,33:25:41,222.0,France,FR,,45-49,H
1075413.lubomir.studeny,Lubomír STUDENY,33:27:02,223.0,République tchèque,CZ,,50-54,H
868187.naoya.shinohara,Naoya SHINOHARA,33:27:44,224.0,Japon,JP,,20-34,H
1103981.yoshihiro.mori,Yoshihiro MORI,33:28:56,225.0,Japon,JP,,35-39,H
385707.guillaume.chauvet,Guillaume CHAUVET,33:29:17,226.0,France,FR,,20-34,H
102649.jordane.juschka,Jordane JUSCHKA,33:30:37,227.0,France,FR,,35-39,H
393211.carlos.delacruz,Carlos DE LA CRUZ,33:31:03,228.0,Espagne,ES,,45-49,H
601087.flavien.gathier,Flavien GATHIER,33:34:22,229.0,France,FR,,20-34,H
559601.josejavier.iglesiaspereira,Jose-Javier IGLESIAS-PEREIRA,33:34:56,230.0,Espagne,ES,,45-49,H
1425937.gustavo.espelleta,Gustavo ESPELLETA,33:35:02,231.0,Espagne,ES,,40-44,H
919995.pengchung.chen,Peng Chung CHEN,33:36:32,232.0,Taipei Chinois,TW,,40-44,H
833039.poomiphat.chamweha,Poomiphat CHAMWEHA,33:37:00,233.0,Thaïlande,TH,,20-34,H
726095.fabien.lepeih,Fabien LE PEIH,33:37:23,234.0,France,FR,,20-34,H
757862.julien.gnemmi,Julien GNEMMI,33:37:37,235.0,France,FR,,35-39,H
369667.jeanbaptiste.bourgeois,Jean- Baptiste BOURGEOIS,33:39:32,236.0,France,FR,,35-39,H
356240.thomas.gerain,Thomas GERAIN,33:42:31,237.0,France,FR,,45-49,H
110294.rudy.perruquet,Rudy PERRUQUET,33:43:18,238.0,Italie,IT,,45-49,H
527034.andre.medeiros,Andre MEDEIROS,33:43:37,239.0,Brésil,BR,,45-49,H
49661.takahiro.watanabe,Takahiro WATANABE,33:44:40,240.0,Japon,JP,,40-44,H
690247.bo.larsson,Bo LARSSON,33:47:47,241.0,Danemark,DK,,35-39,H
438604.erik.eng,Erik ENG,33:48:08,242.0,Suède,SE,,40-44,H
1775907.nery.barrionuevo,Nery BARRIONUEVO,33:48:15,243.0,Argentine,AR,,20-34,H
270051.thibault.aubertin,Thibault AUBERTIN,33:48:41,244.0,France,FR,,20-34,H
150934.jakob.bokman,Jakob BÖKMAN,33:49:35,245.0,Suède,SE,,50-54,H
423842.edouard.godineau,Edouard GODINEAU,33:52:26,246.0,France,FR,,35-39,H
1519203.pierre.eisenhuth,Pierre EISENHUTH,33:54:51,247.0,Belgique,BE,,20-34,H
150371.cyrille.romand,Cyrille ROMAND,33:55:34,248.0,France,FR,,40-44,H
327085.fabien.kostrzeva,Fabien KOSTRZEVA,33:56:12,249.0,France,FR,,35-39,H
424265.arnaud.janvier,Arnaud JANVIER,33:56:28,250.0,France,FR,,20-34,H
205460.julien.tapiero,Julien TAPIERO,33:57:39,251.0,France,FR,,20-34,H
468192.chiara.bertino,Chiara BERTINO,33:59:59,252.0,Italie,IT,,45-49,F
476274.andoni.garcia,Andoni GARCIA,34:00:04,253.0,Espagne,ES,,35-39,H
476173.mikel.urquiolagarcia,Mikel URQUIOLA-GARCIA,34:01:44,254.0,Espagne,ES,,40-44,H
794055.yeetingchris.kwan,Yee Ting Chris KWAN,34:01:56,255.0,"Hong Kong, Chine",HK,,45-49,F
412234.fabien.billaud,Fabien BILLAUD,34:02:03,256.0,France,FR,,35-39,H
1371319.veselin.deliivanov,Veselin DELIIVANOV,34:11:05,257.0,Bulgarie,BG,,20-34,H
33468.jerome.vioud,Jerome VIOUD,34:14:37,258.0,France,FR,,45-49,H
1360647.armenio.rodrigues,Arménio RODRIGUES,34:14:39,259.0,Portugal,PT,,45-49,H
558697.yoshiki.toda,Yoshiki TODA,34:14:46,260.0,Japon,JP,,35-39,H
591907.alistair.watson,Alistair WATSON,34:17:07,261.0,Royaume-Uni,GB,,35-39,H
828003.mickael.rialland,Mickaël RIALLAND,34:17:16,262.0,France,FR,,20-34,H
413014.sean.nakamura,Sean NAKAMURA,34:17:16,262.0,Etats-Unis,US,,40-44,H
664925.masahiro.naka,Masahiro NAKA,34:18:25,264.0,Japon,JP,,35-39,H
186442.christophe.maitre,Christophe MAITRE,34:26:07,265.0,France,FR,,45-49,H
41867.didier.delemontez,Didier DELEMONTEZ,34:28:51,266.0,France,FR,,60-64,H
403151.jun.kobayashi,Jun KOBAYASHI,34:29:13,267.0,Japon,JP,,45-49,H
158265.jiro.takikawa,Jiro TAKIKAWA,34:31:53,268.0,Japon,JP,,55-59,H
399676.akio.ueno,Akio UENO,34:31:55,269.0,Japon,JP,,45-49,H
203182.jerome.gingreau,Jerome GINGREAU,34:32:59,270.0,France,FR,,45-49,H
532773.daniel.nilsson,Daniel NILSSON,34:33:24,271.0,Suède,SE,,40-44,H
44510.david.jullien,David JULLIEN,34:33:53,272.0,France,FR,,40-44,H
316715.philippe.andres,Philippe ANDRES,34:34:26,273.0,France,FR,,40-44,H
701852.guillaume.schaeffer,Guillaume SCHAEFFER,34:35:14,274.0,France,FR,,35-39,H
244510.alexandre.lagarenne,Alexandre LAGARENNE,34:35:49,275.0,France,FR,,35-39,H
677962.carlos.cabrera,Carlos CABRERA,34:36:30,276.0,Espagne,ES,,40-44,H
242713.adrien.boudet,Adrien BOUDET,34:37:02,277.0,France,FR,,20-34,H
1109897.yann.lesaux,Yann LE SAUX,34:39:34,278.0,France,FR,,40-44,H
76988.thierry.moreau,Thierry MOREAU,34:44:49,279.0,France,FR,,50-54,H
41911.sebastien.bouchet,Sebastien BOUCHET,34:45:16,280.0,France,FR,,40-44,H
498865.gbrian.hutchinson,G Brian HUTCHINSON,34:45:46,281.0,Irlande,IE,,50-54,H
42950.yohann.lefichant,Yohann LE FICHANT,34:47:47,282.0,France,FR,,35-39,H
48360.christophe.nonorgue,Christophe NONORGUE,34:47:56,283.0,Suisse,CH,,35-39,H
567923.michal.makowski,Michał MAKOWSKI,34:48:12,284.0,Pologne,PL,,20-34,H
847851.godefroy.decolombe,Godefroy DE COLOMBE,34:48:21,285.0,France,FR,,40-44,H
803681.honza.vankat,Honza VANKAT,34:48:41,286.0,République tchèque,CZ,,20-34,H
132574.florian.dufoin,Florian DUFOIN,34:48:50,287.0,France,FR,,20-34,H
734838.ricardo.goncalves,Ricardo GONCALVES,34:49:02,288.0,Portugal,PT,,20-34,H
814449.sebastien.costecalde,Sebastien COSTECALDE,34:53:41,289.0,France,FR,,40-44,H
232902.stephan.calmels,Stéphan CALMELS,34:53:44,290.0,France,FR,,40-44,H
354384.laurent.toutain,Laurent TOUTAIN,34:58:34,291.0,France,FR,,50-54,H
1600487.alexander.reid,Alexander REID,35:01:33,292.0,Canada,CA,,20-34,H
650047.teddy.isabelle,Teddy ISABELLE,35:03:28,293.0,France,FR,,20-34,H
687990.anthony.isabelle,Anthony ISABELLE,35:03:38,294.0,France,FR,,20-34,H
