runnerUri,fullname,time,rank,nationality,nationalityCode,index,ageGroup,gender
984799.paul.clement,Paul CLEMENT,27:41:30,109.0,France,FR,,35-39,H
1843273.jakob.aberg,Jakob ÅBERG (Jakob ABERG),27:45:25,110.0,Suède,SE,,20-34,H
991975.damien.loitron,Damien LOITRON,27:45:54,111.0,France,FR,,35-39,H
1802485.david.garnier,David GARNIER,27:47:31,112.0,France,FR,,40-44,H
1157897.claire.bannwarth,Claire BANNWARTH,27:47:58,113.0,France,FR,,35-39,F
305329.arnaud.martin,Arnaud MARTIN,27:48:43,114.0,France,FR,,20-34,H
4472047.francoisolivier.weichert,Francois Olivier WEICHERT,27:49:22,115.0,France,FR,,20-34,H
2599399.viktorolov.leonidou,Viktor Olov LEONIDOU,27:50:59,116.0,Chypre,CY,,20-34,H
2698999.clement.chretien,Clément CHRÉTIEN,27:56:08,117.0,France,FR,,35-39,H
1680823.mike.mcmonagle,Mike MCMONAGLE,27:56:40,118.0,Etats-Unis,US,,20-34,H
3392793.thomas.gaudinaud,Thomas GAUDINAUD,27:57:11,119.0,France,FR,,20-34,H
4265053.noor.vanderveen,Noor VAN DER VEEN,27:57:13,120.0,Pays-Bas,NL,,20-34,F
4666172.chris.mcnamara,Chris MCNAMARA,27:57:23,121.0,Canada,CA,,20-34,H
2285457.scott.cooper,Scott COOPER,27:58:05,122.0,Canada,CA,,35-39,H
642432.clement.jambou,Clement JAMBOU,27:58:08,123.0,France,FR,,20-34,H
1154361.emmanuel.salinas,Emmanuel SALINAS,27:58:36,124.0,Chili,CL,,35-39,H
527643.wolfgang.hochholzer,Wolfgang HOCHHOLZER,28:00:05,125.0,Allemagne,DE,,40-44,H
243762.victor.debilcaux,Victor DEBIL-CAUX,28:01:42,126.0,France,FR,,40-44,H
385770.gregoire.desloges,Grégoire DESLOGES,28:02:20,127.0,France,FR,,35-39,H
896047.manon.bohardcailler,Manon BOHARD CAILLER,28:07:06,128.0,France,FR,,20-34,F
34736.olivier.morin,Olivier MORIN,28:10:01,129.0,France,FR,,45-49,H
2651261.benjamin.nicolas,Benjamin NICOLAS,28:12:13,130.0,France,FR,,20-34,H
639812.laura.vanvooren,Laura VAN VOOREN,28:18:22,131.0,Belgique,BE,,20-34,F
1645557.marco.perche,Marco PERCHE,28:20:31,132.0,France,FR,,20-34,H
1795605.aubin.leroux,Aubin LE ROUX,28:27:14,133.0,France,FR,,20-34,H
234696.sophie.grant,Sophie GRANT,28:38:05,134.0,Royaume-Uni,GB,,40-44,F
3301019.louis.schindler,Louis SCHINDLER,28:38:26,135.0,Nouvelle-Zélande,NZ,,45-49,H
4158221.sam.williams,Sam WILLIAMS,28:39:18,136.0,Australie,AU,,20-34,H
3192309.benjamin.attia,Benjamin ATTIA,28:40:47,137.0,France,FR,,35-39,H
854313.hannah.mcrae,Hannah MCRAE,28:41:16,138.0,Australie,AU,,20-34,F
826609.justin.bidault,Justin BIDAULT,28:42:01,139.0,France,FR,,20-34,H
2129499.ondrej.pavelka,Ondřej PAVELKA,28:44:11,140.0,République tchèque,CZ,,20-34,H
726695.turedahl.borglum,Ture Dahl BORGLUM,28:44:15,141.0,Danemark,DK,,40-44,H
978367.ludwig.rohart,Ludwig ROHART,28:44:15,141.0,France,FR,,35-39,H
3750855.melanie.delasoie,Mélanie DELASOIE,28:44:43,143.0,Suisse,CH,,20-34,F
1686423.dominique.jean,Dominique JEAN,28:44:55,144.0,France,FR,,35-39,H
159841.jeanjacques.meyroneinc,Jean-Jacques MEYRONEINC,28:49:02,145.0,France,FR,,45-49,H
2345971.douglas.clark,Douglas CLARK,28:50:33,146.0,Royaume-Uni,GB,,45-49,H
144801.brice.jacquot,Brice JACQUOT,28:54:54,147.0,France,FR,,40-44,H
806395.jiri.vainert,Jiri VAINERT,28:55:35,148.0,République tchèque,CZ,,50-54,H
1179595.sylvain.mendez,Sylvain MENDEZ,28:58:10,149.0,France,FR,,35-39,H
2196613.james.allen,James ALLEN,29:09:18,150.0,Royaume-Uni,GB,,20-34,H
686848.benjamin.atkins,Benjamin ATKINS,29:11:28,151.0,Royaume-Uni,GB,,50-54,H
4470171.brice.vigier,Brice VIGIER,29:11:33,152.0,France,FR,,40-44,H
847479.jonathan.weber,Jonathan WEBER,29:14:48,153.0,France,FR,,35-39,H
159602.sebastien.dossantos,Sebastien DOS SANTOS,29:15:45,154.0,France,FR,,40-44,H
448430.simon.michellier,Simon MICHELLIER,29:16:07,155.0,France,FR,,40-44,H
2401289.marijan.butorac,Marijan BUTORAC,29:17:02,156.0,Croatie,HR,,45-49,H
4120455.juanpablo.zinani,Juan Pablo ZINANI,29:19:00,157.0,Argentine,AR,,35-39,H
11460.matthieu.girard,Matthieu GIRARD,29:19:43,158.0,Suisse,CH,,50-54,H
4158270.ryan.tomkins,Ryan TOMKINS,29:19:50,159.0,Australie,AU,,35-39,H
4164511.mathieu.cloarec,Mathieu CLOAREC,29:20:00,160.0,France,FR,,20-34,H
332247.ismael.elhalloufgonzalez,Ismaël EL-HALLOUF-GONZALEZ,29:23:19,161.0,Espagne,ES,,45-49,H
1283941.julien.remize,Julien REMIZE,29:24:37,162.0,France,FR,,40-44,H
4008256.martin.pourchet,Martin POURCHET,29:24:49,163.0,France,FR,,20-34,H
1714645.rogan.martin,Rogan MARTIN,29:25:58,164.0,Royaume-Uni,GB,,40-44,H
1175647.fabien.filoche,Fabien FILOCHE,29:26:44,165.0,France,FR,,20-34,H
2645147.benjamin.rascalou,Benjamin RASCALOU,29:30:30,166.0,France,FR,,20-34,H
1714861.kelsey.hogan,Kelsey HOGAN,29:32:24,167.0,Canada,CA,,20-34,F
1662077.jacopo.fiaschi,JACOPO FIASCHI,29:36:48,168.0,Italie,IT,,40-44,H
4131603.annesofie.pollestad,Anne-Sofie POLLESTAD,29:38:49,169.0,Norvège,NO,,35-39,F
4219738.jaroslav.klizan,Jaroslav KLIZAN,29:39:43,170.0,Slovaquie,SK,,45-49,H
717110.benoit.douls,Benoit DOULS,29:39:53,171.0,France,FR,,35-39,H
443126.renaud.joly,Renaud JOLY,29:40:05,172.0,France,FR,,35-39,H
1802465.jeremie.marcuccilli,Jeremie MARCUCCILLI,29:41:31,173.0,France,FR,,40-44,H
971191.maxime.bodet,Maxime BODET,29:42:24,174.0,France,FR,,20-34,H
568633.inigo.baquedanoabaunza,Inigo BAQUEDANO-ABAUNZA,29:43:14,175.0,Espagne,ES,,40-44,H
4683556.altay.kurmanbayev,Altay KURMANBAYEV,29:44:21,176.0,Kazakhstan,KZ,,35-39,H
883173.yannick.jullien,Yannick JULLIEN,29:46:28,177.0,France,FR,,35-39,H
410606.matej.palenik,Matej PALENIK,29:46:55,178.0,Slovaquie,SK,,20-34,H
4292562.yosuke.yamada,Yosuke YAMADA,29:47:04,179.0,Japon,JP,,40-44,H
2343195.david.bensussan,David BENSUSSAN,29:47:46,180.0,France,FR,,35-39,H
3821623.nicholas.bamford,Nicholas BAMFORD,29:48:12,181.0,Royaume-Uni,GB,,35-39,H
324463.baptiste.couzon,Baptiste COUZON,29:50:52,182.0,France,FR,,20-34,H
5196955.matthieu.laffitte,Matthieu LAFFITTE,29:58:49,183.0,France,FR,,40-44,H
1836077.claudioclasen.schlindwein,Claudio Clasen SCHLINDWEIN,29:59:54,184.0,Brésil,BR,,45-49,H
606878.francesc.caballefabra,Francesc CABALLE FABRA,30:02:45,185.0,Espagne,ES,,35-39,H
2624773.ivo.arzenton,Ivo ARZENTON,30:03:23,186.0,Italie,IT,,35-39,H
4184512.samuel.frigon,Samuel FRIGON,30:05:33,187.0,Canada,CA,,20-34,H
1006573.addie.bracy,Addie BRACY,30:08:02,188.0,Etats-Unis,US,,35-39,F
1059951.thomas.lechermann,Thomas LECHERMANN,30:08:18,189.0,Allemagne,DE,,40-44,H
522699.paulosergio.rosadobatista,Paulo Sergio ROSADO BATISTA,30:09:03,190.0,Portugal,PT,,50-54,H
1794695.mathieu.moulin,Mathieu MOULIN,30:10:01,191.0,France,FR,,20-34,H
571203.nancy.jiang,Nancy JIANG,30:12:26,192.0,Nouvelle-Zélande,NZ,,20-34,F
3245253.wolfgang.kronberger,Wolfgang KRONBERGER,30:13:03,193.0,Autriche,AT,,20-34,H
1698711.simon.marcil,Simon MARCIL,30:13:48,194.0,Canada,CA,,45-49,H
4226656.florian.schmidt,Florian SCHMIDT,30:14:06,195.0,Allemagne,DE,,35-39,H
3363823.kevin.biggs,Kevin BIGGS,30:14:40,196.0,Canada,CA,,35-39,H
725276.emilie.maroteaux,Emilie MAROTEAUX,30:16:29,197.0,France,FR,,40-44,F
2695747.gentian.likaj,Gentian LIKAJ,30:20:12,198.0,Kosovo,XK,,35-39,H
5242113.damien.lahoussine,Damien LAHOUSSINE,30:22:22,199.0,France,FR,,20-34,H
5969.quentin.stephan,Quentin STEPHAN,30:24:01,200.0,France,FR,,35-39,H
1997905.alfonso.alzugaray,Alfonso ALZUGARAY,30:28:53,201.0,Espagne,ES,,40-44,H
1157895.francis.boutonnet,Francis BOUTONNET,30:29:11,202.0,France,FR,,50-54,H
194179.marcin.swierc,Marcin SWIERC,30:32:37,203.0,Pologne,PL,,35-39,H
1017721.brian.meskell,Brian MESKELL,30:32:56,204.0,Irlande,IE,,40-44,H
1090753.antoine.barthelemy,Antoine BARTHÉLÉMY,30:33:03,205.0,France,FR,,35-39,H
4469447.nicolas.schenk,Nicolas SCHENK,30:33:53,206.0,Australie,AU,,35-39,H
882035.johan.rulliat,Johan RULLIAT,30:34:36,207.0,France,FR,,35-39,H
1520777.yannick.lizzi,Yannick LIZZI,30:37:00,208.0,France,FR,,45-49,H
2555313.mathias.carrot,Mathias CARROT,30:38:31,209.0,France,FR,,20-34,H
490947.dardoemmanuel.ocampo,Dardo Emmanuel OCAMPO,30:40:23,210.0,Argentine,AR,,35-39,H
592754.adrien.corvasier,Adrien CORVASIER,30:41:34,211.0,France,FR,,20-34,H
526234.davide.scarabelli,Davide SCARABELLI,30:43:33,212.0,Italie,IT,,45-49,H
3405097.cedric.graff,Cédric GRAFF,30:46:51,213.0,France,FR,,45-49,H
1606287.walter.scharton,Walter SCHARTON,30:49:02,214.0,Argentine,AR,,40-44,H
4584412.gonzalo.inzaurralde,Gonzalo INZAURRALDE,30:51:30,215.0,Uruguay,UY,,20-34,H
6296.nicolas.charrier,Nicolas CHARRIER,30:51:46,216.0,France,FR,,45-49,H
1352609.fabio.vitorinosantos,Fabio VITORINO SANTOS,30:54:52,217.0,Portugal,PT,,40-44,H
71091.vincent.voyame,Vincent VOYAME,30:56:52,218.0,Suisse,CH,,60-64,H
1915943.kyle.schenone,Kyle SCHENONE,30:57:39,219.0,Etats-Unis,US,,20-34,H
5036987.kyle.andres,Kyle ANDRES,31:01:49,220.0,Etats-Unis,US,,35-39,H
2594311.florian.wimmer,Florian WIMMER,31:02:19,221.0,Allemagne,DE,,35-39,H
3308545.silvia.coriele,Silvia CORIELE,31:03:42,222.0,Italie,IT,,35-39,F
4158484.matthieu.drouyer,Matthieu DROUYER,31:05:41,223.0,France,FR,,20-34,H
5196477.joe.keys,Joe KEYS,31:06:47,224.0,Etats-Unis,US,,20-34,H
1845145.jiaju.zhao,Jiaju ZHAO,31:07:10,225.0,Chine,CN,,20-34,H
1833257.efren.xicoyespaulella,Efren XICOY ESPAULELLA,31:07:59,226.0,Espagne,ES,,20-34,H
3163319.eric.malkowski,Eric MALKOWSKI,31:09:40,227.0,Etats-Unis,US,,40-44,H
4027755.daniel.gomes,Daniel GOMES,31:10:50,228.0,Portugal,PT,,40-44,H
357176.ivan.giordano,Ivan GIORDANO,31:10:56,229.0,Italie,IT,,40-44,H
4823240.mathieu.beunier,Mathieu BEUNIER,31:14:28,230.0,France,FR,,45-49,H
980211.abby.hall,Abby HALL,31:17:11,231.0,Etats-Unis,US,,20-34,F
894513.jack.galloway,Jack GALLOWAY,31:18:37,232.0,Royaume-Uni,GB,,35-39,H
1908653.isaiah.ford,Isaiah FORD,31:21:34,233.0,Etats-Unis,US,,35-39,H
4234770.gregoire.sevaux,Gregoire SEVAUX,31:30:27,234.0,France,FR,,35-39,H
2488563.waiyip.leung,Wai Yip LEUNG,31:30:59,235.0,"Hong Kong, Chine",HK,,45-49,H
3316295.fabrizio.pezzoli,Fabrizio PEZZOLI,31:31:06,236.0,Italie,IT,,40-44,H
4585916.loic.boutonnet,Loïc BOUTONNET,31:31:24,237.0,France,FR,,20-34,H
77390.clement.dumont,Clement DUMONT,31:31:42,238.0,France,FR,,45-49,H
1609129.laurent.bienaime,Laurent BIENAIME,31:31:53,239.0,France,FR,,35-39,H
669733.cristiangabriel.batistella,Cristian Gabriel BATISTELLA,31:31:59,240.0,Argentine,AR,,35-39,H
517864.laurent.thibaulot,Laurent THIBAULOT,31:32:28,241.0,France,FR,,50-54,H
3616355.gustavo.demiguelrojas,Gustavo DE MIGUEL ROJAS,31:33:51,242.0,Espagne,ES,,45-49,H
5039957.kyle.mcnamara,Kyle MCNAMARA,31:34:15,243.0,Etats-Unis,US,,35-39,H
4220645.simon.frimas,Simon FRIMAS,31:35:15,244.0,France,FR,,20-34,H
973653.quentin.clercpithon,Quentin CLERC-PITHON,31:35:40,245.0,France,FR,,20-34,H
1099697.katarzyna.dombrowska,Katarzyna DOMBROWSKA,31:36:27,246.0,Pologne,PL,,20-34,F
3363263.charlie.hall,Charlie HALL,31:36:37,247.0,Royaume-Uni,GB,,40-44,H
644810.alexandre.arnoux,Alexandre ARNOUX,31:40:29,248.0,France,FR,,35-39,H
117149.julien.gilleron,Julien GILLERON,31:41:48,249.0,France,FR,,45-49,H
240091.jeanfrancois.padovani,Jean-Francois PADOVANI,31:41:48,249.0,France,FR,,45-49,H
1139507.douglas.john,Douglas JOHN,31:44:19,251.0,Brésil,BR,,45-49,H
4373328.andrius.oskominas,Andrius OSKOMINAS,31:49:15,252.0,Lituanie,LT,,40-44,H
939661.jisu.kim,Jisu KIM,31:57:54,253.0,Corée du Sud,KR,,45-49,H
3304211.jacopo.bozzoli,Jacopo BOZZOLI,31:58:25,254.0,Italie,IT,,45-49,H
4592338.abed.bounemoura,Abed BOUNEMOURA,31:59:58,255.0,France,FR,,40-44,H
8203.eric.herrero,Eric HERRERO,32:00:20,256.0,France,FR,,40-44,H
394066.alberts.jasans,Alberts JASANS,32:00:25,257.0,Lettonie,LV,,40-44,H
1531747.alexandre.fanget,Alexandre FANGET,32:01:25,258.0,France,FR,,20-34,H
306004.nicolas.gry,Nicolas GRY,32:01:48,259.0,France,FR,,45-49,H
2531703.luke.nolan,Luke NOLAN,32:02:29,260.0,Irlande,IE,,40-44,H
4704971.benjamin.dessent,Benjamin DESSENT,32:04:40,261.0,Maurice,MU,,20-34,H
199371.piotr.hyzy,Piotr HYZY,32:08:04,262.0,Pologne,PL,,40-44,H
4214001.fabrizio.falappa,Fabrizio FALAPPA,32:09:53,263.0,Italie,IT,,55-59,H
842161.melanie.finas,Mélanie FINAS,32:10:06,264.0,France,FR,,20-34,F
1801471.martin.grgich,Martin GRGICH,32:11:28,265.0,Argentine,AR,,35-39,H
4309424.david.adams,David ADAMS,32:12:10,266.0,Royaume-Uni,GB,,40-44,H
3976409.mickael.sordel,Mickael SORDEL,32:14:30,267.0,France,FR,,35-39,H
19957.yan.balduchelli,Yan BALDUCHELLI,32:16:16,268.0,Suisse,CH,,45-49,H
3095811.graeme.kafka,Graeme KAFKA,32:17:51,269.0,Royaume-Uni,GB,,40-44,H
6669.tanguy.epale,Tanguy EPALE,32:20:34,270.0,France,FR,,45-49,H
148020.guillaume.hamon,Guillaume HAMON,32:21:41,271.0,France,FR,,45-49,H
3871851.lilian.deshayes,Lilian DESHAYES,32:22:48,272.0,France,FR,,20-34,H
3302955.tony.pailler,Tony PAILLER,32:24:44,273.0,France,FR,,40-44,H
665723.johanna.bygdell,Johanna BYGDELL,32:25:45,274.0,Suède,SE,,40-44,F
655764.fabrice.darvey,Fabrice DARVEY,32:27:12,275.0,France,FR,,40-44,H
519816.julien.picavet,Julien PICAVET,32:27:42,276.0,France,FR,,40-44,H
3786657.samantha.stimac,Samantha STIMAC,32:29:11,277.0,Etats-Unis,US,,20-34,F
904911.eric.priegopastor,Eric PRIEGO PASTOR,32:29:25,278.0,Espagne,ES,,20-34,H
4908533.andrew.dorais,Andrew DORAIS,32:29:36,279.0,Etats-Unis,US,,40-44,H
2076723.aaron.smith,Aaron SMITH,32:29:49,280.0,Australie,AU,,20-34,H
2459277.jack.watson,Jack WATSON,32:30:12,281.0,Etats-Unis,US,,40-44,H
4511674.andrey.vyrvich,Andrey VYRVICH,32:30:41,282.0,Etats-Unis,US,,40-44,H
2050769.rok.cokan,Rok COKAN,32:31:45,283.0,Slovénie,SI,,35-39,H
2126375.joachim.cassel,Joachim CASSEL,32:32:14,284.0,Royaume-Uni,GB,,20-34,H
2387219.naoki.tanaka,Naoki TANAKA,32:33:11,285.0,Japon,JP,,45-49,H
841259.alexandre.pereira,Alexandre PEREIRA,32:33:21,286.0,Portugal,PT,,35-39,H
1040657.guillaume.grima,Guillaume GRIMA,32:33:38,287.0,France,FR,,20-34,H
32959.emmanuel.labrid,Emmanuel LABRID,32:33:41,288.0,France,FR,,50-54,H
2034311.evanne.blanchard,Evanne BLANCHARD,32:33:45,289.0,France,FR,,20-34,F
3083433.dusan.zabrodsky,Dusan ZABRODSKY,32:35:12,290.0,République tchèque,CZ,,45-49,H
