runnerUri,fullname,time,rank,nationality,nationalityCode,index,ageGroup,gender
380254.steven.evers,Steven EVERS,30:58:33,191.0,Etats-Unis,US,,20-34,H
11104.antoine.bouchet,Antoine BOUCHET,30:59:44,192.0,France,FR,,40-44,H
1069121.michal.kaszuba,Michal KASZUBA,31:02:24,193.0,Pologne,PL,,45-49,H
1899587.frederic.romero,Frederic ROMERO,31:05:06,194.0,France,FR,,45-49,H
135224.vivien.cali,Vivien CALI,31:05:14,195.0,France,FR,,40-44,H
19281.alessandro.bertelle,Alessandro BERTELLE,31:05:25,196.0,Italie,IT,,40-44,H
271918.jaime.vila,Jaime VILA,31:06:20,197.0,Espagne,ES,,40-44,H
1155861.vasco.monteiro,Vasco MONTEIRO,31:09:26,198.0,Portugal,PT,,35-39,H
1863047.antonio.martins,António MARTINS,31:11:18,199.0,Portugal,PT,,40-44,H
1209063.kevin.dubreuil,Kevin DUBREUIL,31:12:02,200.0,France,FR,,20-34,H
4207278.brandon.lewistremblay,Brandon LEWIS-TREMBLAY,31:14:06,201.0,Canada,CA,,20-34,H
497768.hiroyuki.matsuda,Hiroyuki MATSUDA,31:16:05,202.0,Japon,JP,,40-44,H
127098.jordi.escuderomiquel,Jordi ESCUDERO MIQUEL,31:21:04,203.0,Espagne,ES,,45-49,H
1522677.lope.gutierrezarriola,Lope GUTIÉRREZ ARRIOLA,31:22:35,204.0,Espagne,ES,,40-44,H
1240015.andrei.istina,Andrei ISTINA,31:23:10,205.0,Roumanie,RO,,40-44,H
508293.thomas.jonsson,Thomas JONSSON,31:23:42,206.0,Suède,SE,,55-59,H
6017.jeanremi.collignon,Jean-Remi COLLIGNON,31:25:07,207.0,France,FR,,35-39,H
2017625.david.gonzalezllera,David GONZALEZ LLERA,31:25:21,208.0,Espagne,ES,,35-39,H
1175179.benjamin.sarradeloucheur,Benjamin SARRADE-LOUCHEUR,31:25:30,209.0,France,FR,,35-39,H
231795.tudorel.buzoi,Tudorel BUZOI,31:26:15,210.0,Roumanie,RO,,50-54,H
477292.felix.sanchezparra,Felix SANCHEZ-PARRA,31:28:17,211.0,Espagne,ES,,45-49,H
4301448.oscar.isaksson,Oscar ISAKSSON,31:28:26,212.0,Suède,SE,,20-34,H
1641551.michael.molyneaux,Michael MOLYNEAUX,31:30:36,213.0,Afrique du Sud,ZA,,40-44,H
4500687.chris.ngaka,Chris NGAKA,31:30:39,214.0,Afrique du Sud,ZA,,40-44,H
379272.jack.tinucci,Jack TINUCCI,31:31:20,215.0,Etats-Unis,US,,35-39,H
3010047.gilmer.galeanocruz,Gilmer GALEANO CRUZ,31:32:02,216.0,Venezuela,VE,,35-39,H
1762691.elisabeth.riosperedo,Elisabeth RIOS PEREDO,31:32:32,217.0,Bolivie,BO,,40-44,F
3043379.david.miao,David MIAO,31:33:52,218.0,Etats-Unis,US,,55-59,H
1710257.lonan.ofarrell,Lonan O FARRELL,31:34:24,219.0,Irlande,IE,,40-44,H
4211421.sam.hand,Sam HAND,31:34:26,220.0,Irlande,IE,,35-39,H
4292562.yosuke.yamada,Yosuke YAMADA,31:36:59,221.0,Japon,JP,,40-44,H
3387721.james.miles,James MILES,31:37:09,222.0,Canada,CA,,20-34,H
4289416.ruben.ramajofarre,Ruben RAMAJO FARRE,31:37:35,223.0,Espagne,ES,,40-44,H
4272112.john.adams,John ADAMS,31:37:55,224.0,Canada,CA,,35-39,H
1828965.mariavictoria.solerjimenez,María Victoria SOLER JIMÉNEZ,31:38:11,225.0,Espagne,ES,,45-49,F
3120341.peter.schuller,Peter SCHULLER,31:39:43,226.0,Roumanie,RO,,35-39,H
3833489.florinadrian.ionce,Florin Adrian IONCE,31:39:43,226.0,Roumanie,RO,,20-34,H
260186.franciscoluis.bonillajimenez,Francisco Luis BONILLA JIMÉNEZ,31:42:02,228.0,Espagne,ES,,45-49,H
1627467.basile.fagnoni,Basile FAGNONI,31:43:05,229.0,France,FR,,35-39,H
24465.clement.marteau,Clement MARTEAU,31:45:05,230.0,France,FR,,40-44,H
1146943.celine.bernasconi,Celine BERNASCONI,31:46:36,231.0,Suisse,CH,,40-44,F
906339.emmanuel.godefroid,Emmanuel GODEFROID,31:48:07,232.0,Belgique,BE,,45-49,H
480533.guillaume.bourgeteau,Guillaume BOURGETEAU,31:48:12,233.0,France,FR,,50-54,H
491471.dani.floreshernandez,Dani FLORES HERNANDEZ,31:49:58,234.0,Espagne,ES,,45-49,H
1615697.christian.sciarretta,Christian SCIARRETTA,31:50:04,235.0,Italie,IT,,50-54,H
458322.jordi.requenaosete,Jordi REQUENA OSETE,31:50:09,236.0,Espagne,ES,,20-34,H
1214371.mark.vogel,Mark VOGEL,31:50:51,237.0,Etats-Unis,US,,50-54,H
535534.michael.benci,Michael BENCI,31:52:39,238.0,Afrique du Sud,ZA,,35-39,H
1670883.angel.fernandezcanego,Ángel FERNÁNDEZ CAÑEGO (Angel FERNANDEZ CANEGO),31:53:52,239.0,Espagne,ES,,50-54,H
1227975.florian.tissot,Florian TISSOT,31:56:02,240.0,France,FR,,20-34,H
624193.francesco.deriz,Francesco DE RIZ,31:56:22,241.0,Italie,IT,,35-39,H
1128351.despoina.simantrakou,Despoina SIMANTRAKOU,31:57:08,242.0,Grèce,GR,,20-34,F
2969465.andreimarius.radu,Andrei-Marius RADU,31:57:47,243.0,Roumanie,RO,,40-44,H
2427629.florent.maurin,Florent MAURIN,31:58:53,244.0,France,FR,,35-39,H
2091011.laura.barale,Laura BARALE,31:58:55,245.0,Italie,IT,,45-49,F
267857.fabrice.mateo,Fabrice MATEO,31:59:10,246.0,France,FR,,50-54,H
3980956.julien.cazorla,Julien CAZORLA,31:59:20,247.0,France,FR,,45-49,H
3660377.luke.evans,Luke EVANS,31:59:27,248.0,Afrique du Sud,ZA,,20-34,H
3963579.geoffrey.plisson,Geoffrey PLISSON,32:02:03,249.0,France,FR,,35-39,H
4016460.vadym.trykoz,Vadym TRYKOZ,32:03:07,250.0,Autriche,AT,,35-39,H
2228077.shari.wilken,Shari WILKEN,32:04:28,251.0,Allemagne,DE,,35-39,F
3319783.william.bielby,William BIELBY,32:05:31,252.0,Nouvelle-Zélande,NZ,,20-34,H
3376079.naoki.tsukuda,Naoki TSUKUDA,32:07:34,253.0,Japon,JP,,20-34,H
2999179.mathieu.lernout,Mathieu LERNOUT,32:08:18,254.0,France,FR,,40-44,H
1999493.morgan.pilley,Morgan PILLEY,32:09:26,255.0,Australie,AU,,35-39,H
321149.andreas.noren,Andreas NOREN,32:09:45,256.0,Suède,SE,,50-54,H
1673943.benoit.romulus,Benoît ROMULUS,32:14:32,257.0,France,FR,,35-39,H
4470925.etienne.januel,Etienne JANUEL,32:15:29,258.0,France,FR,,35-39,H
1610001.maxime.regnault,Maxime REGNAULT,32:15:55,259.0,France,FR,,20-34,H
4250581.alix.farque,Alix FARQUE,32:16:56,260.0,France,FR,,35-39,F
1689409.fabien.leconte,Fabien LECONTE,32:18:01,261.0,France,FR,,40-44,H
4265053.noor.vanderveen,Noor VAN DER VEEN,32:22:28,262.0,Pays-Bas,NL,,20-34,F
1573803.luisfernando.calderonjare,Luis Fernando CALDERON JARE,32:22:43,263.0,Bolivie,BO,,40-44,H
209148.antonio.sanchezdelpino,Antonio SANCHEZ-DEL PINO,32:22:51,264.0,Espagne,ES,,50-54,H
679040.ernesto.locatelli,Ernesto LOCATELLI,32:23:55,265.0,Italie,IT,,60-64,H
841760.mikael.lerouzic,Mikael LE ROUZIC,32:23:56,266.0,France,FR,,45-49,H
733081.sebastien.lagarde,Sébastien LAGARDE,32:25:06,267.0,France,FR,,20-34,H
1478627.andrea.vlasakova,Andrea VLASAKOVA,32:25:26,268.0,République tchèque,CZ,,35-39,F
739117.brady.poskin,Brady POSKIN,32:26:08,269.0,Etats-Unis,US,,35-39,H
366744.adele.hadjali,Adele HADJALI,32:29:15,270.0,France,FR,,35-39,F
3371341.manuelguillermo.garciasitjar,Manuel Guillermo GARCIA SITJAR,32:32:28,271.0,Espagne,ES,,40-44,H
114838.stephane.ricard,Stephane RICARD,32:35:41,272.0,France,FR,,40-44,H
196799.loic.jalmin,Loic JALMIN,32:36:22,273.0,France,FR,,40-44,H
1329411.yuta.suda,Yuta SUDA,32:37:57,274.0,Japon,JP,,35-39,H
731649.balazs.file,Balázs FILE,32:40:59,275.0,Hongrie,HU,,40-44,H
1562943.ruben.herreroarranz,Rubén HERRERO ARRANZ,32:41:15,276.0,Espagne,ES,,40-44,H
192496.pere.mongaymonteso,Pere MONGAY MONTESO,32:41:57,277.0,Espagne,ES,,50-54,H
1311435.arnaud.grosjean,Arnaud GROSJEAN,32:44:30,278.0,France,FR,,35-39,H
537819.shannon.howell,Shannon HOWELL,32:45:11,279.0,Etats-Unis,US,,45-49,F
469697.leire.martinez,Leire MARTINEZ,32:47:00,280.0,Espagne,ES,,45-49,F
8924.benoit.thiery,Benoit THIERY,32:47:13,281.0,France,FR,,40-44,H
2194265.michal.matous,Michal MATOUS,32:48:07,282.0,République tchèque,CZ,,20-34,H
1407883.bentley.regehr,Bentley REGEHR,32:48:48,283.0,Canada,CA,,20-34,H
936155.tomas.nordlof,Tomas NORDLOF,32:48:51,284.0,Suède,SE,,35-39,H
2565309.ulrich.hendel,Ulrich HENDEL,32:49:10,285.0,Allemagne,DE,,40-44,H
654051.joseph.rozan,Joseph ROZAN,32:49:13,286.0,France,FR,,40-44,H
493810.christopher.harrington,Christopher HARRINGTON,32:49:14,287.0,Etats-Unis,US,,35-39,H
1115417.sergii.khrapko,Sergii KHRAPKO,32:50:45,288.0,Ukraine,UA,,40-44,H
411997.ivan.gantesdediego,Ivan GANTES-DE DIEGO,32:51:10,289.0,Espagne,ES,,40-44,H
